Entity/Table Name,Entity/Table Physical_Name,Comment,Definition,Attribute/Column Name,Attribute/Column Physical_Name,Comment,Definition,Is FK,Is PK,Logical Data Type,Physical Data Type
policy,policy,,,decpackagetypecode,decpackagetypecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,dependents,dependents,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,effectivedate,effectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,effectivetypecode,effectivetypecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,expirationdate,expirationdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,fasttrackrenewalindicator,fasttrackrenewalindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,gdrname,gdrname,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,inceptiondate,inceptiondate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,insurancetype,insurancetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,isfullcoverage,isfullcoverage,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,isinternetsale,isinternetsale,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,isrenewalquestionnairerequired,isrenewalquestionnairerequired,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,isshorttermpolicy,isshorttermpolicy,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lastchangedinsurancetype,lastchangedinsurancetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lastchangedlifesegment,lastchangedlifesegment,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lastchangedlobcode,lastchangedlobcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lastchangedprimaryratingstate,lastchangedprimaryratingstate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lastchangedrisksegment,lastchangedrisksegment,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lastchangedwritingcompany,lastchangedwritingcompany,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,legacysystemactivitydate,legacysystemactivitydate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lifesegment,lifesegment,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lifesegmentinceptiondate,lifesegmentinceptiondate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,lobcode,lobcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,minimumpremium,minimumpremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,minimumpremiumwritten,minimumpremiumwritten,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,noncancellable,noncancellable,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,nonownedautocoveragetype,nonownedautocoveragetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,optionformreceivedindicator,optionformreceivedindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,optionformrequiredindicator,optionformrequiredindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,originalpolicyeffectivedate,originalpolicyeffectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,paperlesspolicystatus,paperlesspolicystatus,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,paperlesspolicystatusdate,paperlesspolicystatusdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,partialpaperlessstatus,partialpaperlessstatus,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,payplan,payplan,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,policybinderdatetimestamp,policybinderdatetimestamp,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,policyclaimsidentifier,policyclaimsidentifier,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,policynumber,policynumber,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,policytermid,policytermid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,premium,premium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,premiumchange,premiumchange,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,premiumwritten,premiumwritten,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,primaryratingstate,primaryratingstate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,product1,product1,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,proratedadjustmentamount,proratedadjustmentamount,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,proxystatuscounter,proxystatuscounter,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,ratingtier,ratingtier,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,reasonamendmentcode,reasonamendmentcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,reissuewithlapsedate,reissuewithlapsedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,reissuewithlapseeffectivedate,reissuewithlapseeffectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,relationtopriorpolicyapplicant,relationtopriorpolicyapplicant,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,renewalstatus,renewalstatus,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,requestedmailpackagecode,requestedmailpackagecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,retentionkey,retentionkey,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,returnedmailindicator,returnedmailindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,risksegment,risksegment,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,risksegmentinceptiondate,risksegmentinceptiondate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,salestype,salestype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,sourceofadvertising,sourceofadvertising,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,sourceofbusiness,sourceofbusiness,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,statestandardpolicyindicator,statestandardpolicyindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,statetenurestartdate,statetenurestartdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,status,status,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,suppressdocumentoutput,suppressdocumentoutput,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,tenurepolicyyears,tenurepolicyyears,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,term,term,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,termfactor,termfactor,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,texasproxystatus,texasproxystatus,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,umbrellareferral,umbrellareferral,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,wasbalanceoverridden,wasbalanceoverridden,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,writingcompany,writingcompany,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
policy,policy,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,line_change,line_change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,line_written,line_written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,risk_id,risk_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,risk_deleted,risk_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,coverage_id,coverage_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,coverage_deleted,coverage_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,ACTION,ACTION,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,cancelprem,cancelprem,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,change,change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,coveragecode,coveragecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,coveragelevel,coveragelevel,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,effectivedate,effectivedate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
risk_coverage,risk_coverage,,,effectivetypecode,effectivetypecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,change,change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,written,written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,policyratinginformation_id,policyratinginformation_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,appliedaffinity,appliedaffinity,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,appliedoccupationcode,appliedoccupationcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,appliedratetype,appliedratetype,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,continuouslyinsuredyears,continuouslyinsuredyears,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,creditscoretier,creditscoretier,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,householdcompositeindex,householdcompositeindex,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,isunverifiableandinexperiencedpointsapplied,isunverifiableandinexperiencedpointsapplied,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,lastchangedcreditscoretier,lastchangedcreditscoretier,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,northcarolinamanualbureaupremium,northcarolinamanualbureaupremium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,numberofinexperienceddrivers,numberofinexperienceddrivers,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,numberofyouthfuldrivers,numberofyouthfuldrivers,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,occupationmaritalcode,occupationmaritalcode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,policyratebookdate,policyratebookdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,policytermreissueindicator,policytermreissueindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,premiumratebookdate,premiumratebookdate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,ratedcompany,ratedcompany,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,ratingactivityid,ratingactivityid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,ratingwrittendate,ratingwrittendate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,ratingwrittendateoverride,ratingwrittendateoverride,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_policyratinginformation,line_policyratinginformation,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,line_change,line_change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,line_written,line_written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,driver_id,driver_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,driver_deleted,driver_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,driverpoints_id,driverpoints_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,driverpoints_deleted,driverpoints_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,applydriverpoints,applydriverpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,driverrank,driverrank,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,driverstotalnumberofoccurrences,driverstotalnumberofoccurrences,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,inexperienceddrivernewpointsinceptiondate,inexperienceddrivernewpointsinceptiondate,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,numberofpointsduetounverifiable,numberofpointsduetounverifiable,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,totaldriveraccidentpoints,totaldriveraccidentpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,totaldriverapcpoints,totaldriverapcpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,totaldriversuspensionpoints,totaldriversuspensionpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,totaldriverviolationpoints,totaldriverviolationpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,totalinexperiencedoperatorpoints,totalinexperiencedoperatorpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,unverifiableotherthaninexperienceindicator,unverifiableotherthaninexperienceindicator,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,waiveinexperiencedoperatorpoints,waiveinexperiencedoperatorpoints,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,waiveunverifiableduetoinexperience,waiveunverifiableduetoinexperience,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
driver_driverpoints,driver_driverpoints,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,change,change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,written,written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,isdrivertovehicleassignmentoverridden,isdrivertovehicleassignmentoverridden,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,isesigneligible,isesigneligible,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,isunderwritingrequired,isunderwritingrequired,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,premium,premium,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,seatbeltusage,seatbeltusage,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,tort,tort,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,value,value,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line,line,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,line_change,line_change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,line_written,line_written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,coverage_id,coverage_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,coverage_deleted,coverage_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,ACTION,ACTION,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,cancelprem,cancelprem,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,change,change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,coveragecode,coveragecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,coveragelevel,coveragelevel,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverage,line_coverage,,,effectivetypecode,effectivetypecode,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,line_change,line_change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,line_written,line_written,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,coverage_id,coverage_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,coverage_deleted,coverage_deleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,coverageinformation_id,coverageinformation_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,cappedpremiumcoverage,cappedpremiumcoverage,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,extrariskrating,extrariskrating,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,householdcompositefactor,householdcompositefactor,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coverageinformation,line_coverageinformation,,,conformed_digest,conformed_digest,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,policy_number,policy_number,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,policyreadonlyhistoryid,policyreadonlyhistoryid,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,includedeleted,includedeleted,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,productkind,productkind,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,retrievepolicy_id,retrievepolicy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,data_id,data_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,policy_id,policy_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,line_id,line_id,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
line_coveragerestriction,line_coveragerestriction,,,change,change,,,FALSE,FALSE,VARCHAR(16777216),VARCHAR(16777216)
